,0,1,2
1749,1991,12/27/91,"['Cold Rain And Snow', 'Little Red Rooster', 'They Love Each Other', 'Mama Tried', 'Mexicali Blues', 'Loose Lucy', 'Stuck Inside Of Mobile', 'Stagger Lee', 'The Music Never Stopped', 'Scarlet Begonias', 'Fire On The Mountain', 'Looks Like Rain', 'Terrapin Station', 'Drums', 'Space', 'The Wheel', 'All Along The Watchtower', 'Black Peter', 'Around And Around', ""It's All Over Now""]"
1750,1991,12/28/91,"['One More Saturday Night', 'Jack Straw', 'Peggy-O', 'New Minglewood Blues', 'Dire Wolf', 'Queen Jane Approximately', 'Loser', 'Cassidy', 'Deal', 'Foolish Heart', 'Man Smart-Woman Smarter', ""Uncle John's Band"", ""Playin' In The Band"", 'Drums', 'Space', 'I Need A Miracle', 'Standing On The Moon', ""Throwin' Stones"", 'One More Saturday Night Reprise', 'U.S. Blues']"
1751,1991,12/30/91,"['Touch Of Grey', 'Wang Dang Doodle', 'Row Jimmy', 'Big River', ""Maggie's Farm"", 'Ramble On Rose', ""Just Like Tom Thumb's Blues"", 'Bird Song', 'Promised Land', 'China Cat Sunflower', 'I Know You Rider', 'Samson And Delilah', 'Ship Of Fools', 'Saint Of Circumstance', 'Drums', 'Space', 'This Could Be The Last Time', 'Stella Blue', 'Turn On Your Love Light', 'The Weight']"
1752,1991,12/31/91,"['Hell In A Bucket', 'Candyman', 'Beat It On Down The Line', 'It Must Have Been The Roses', 'Black Throated Wind', 'West LA Fadeaway', 'When I Paint My Masterpiece', 'Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Not Fade Away', 'Eyes Of The World', 'Estimated Prophet', 'Drums', 'Space', 'The Other One', 'Wharf Rat', 'Sugar Magnolia', ""Knockin' On Heaven's Door""]"
1753,1992,02/22/92,"['Bertha', 'Promised Land', 'Stagger Lee', 'Wang Dang Doodle', 'So Many Roads', 'Queen Jane Approximately', 'Loose Lucy', 'Wave To The Wind', ""Don't Ease Me In"", 'One More Saturday Night', 'Mississippi Half-Step', 'Estimated Prophet', ""He's Gone"", 'Drums', 'Space', 'The Wheel', 'All Along The Watchtower', 'Black Peter', 'Sugar Magnolia', 'U.S. Blues']"
1754,1992,02/24/92,"['Touch Of Grey', 'Feel Like A Stranger', 'Friend Of The Devil', 'When I Paint My Masterpiece', 'Althea', 'Cassidy', 'Iko Iko', 'Corrina', 'The Other One', 'Long Way To Go Home', 'The Same Thing', 'Drums', 'Space', 'Wave To The Wind', 'The Other One', 'So Many Roads', 'Turn On Your Love Light', 'The Mighty Quinn']"
1755,1992,03/01/92,"['Jack Straw', 'Althea', 'Wang Dang Doodle', 'Row Jimmy', 'Stuck Inside Of Mobile', 'So Many Roads', 'Picasso Moon', ""Don't Ease Me In"", 'Saint Of Circumstance', 'Long Way To Go Home', 'Scarlet Begonias', 'Fire On The Mountain', 'Drums', 'Space', 'This Could Be The Last Time', 'Black Peter', 'Sugar Magnolia', 'The Weight']"
1756,1992,03/02/92,"['Cold Rain And Snow', 'Little Red Rooster', 'Brown-Eyed Women', ""It's All Over Now"", 'Loser', 'When I Paint My Masterpiece', 'Deal', 'China Cat Sunflower', 'I Know You Rider', 'Man Smart-Woman Smarter', 'Terrapin Station', 'Drums', 'Space', 'The Other One', 'Stella Blue', 'Around And Around', ""Knockin' On Heaven's Door""]"
1757,1992,03/03/92,"['Hell In A Bucket', 'Sugaree', ""Walkin' Blues"", 'Candyman', 'Queen Jane Approximately', 'Tennessee Jed', 'Corrina', 'Iko Iko', ""Playin' In The Band"", ""Uncle John's Band"", 'Wave To The Wind', 'Drums', 'Space', 'China Doll', ""Throwin' Stones"", 'Turn On Your Love Light', 'Brokedown Palace']"
1758,1992,03/05/92,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'The Same Thing', 'Jack-A-Roe', ""Just Like Tom Thumb's Blues"", 'Let It Grow', 'Eyes Of The World', 'Long Way To Go Home', 'Estimated Prophet', ""He's Gone"", 'Drums', 'Space', 'The Wheel', 'I Need A Miracle', 'So Many Roads', ""Good Lovin'"", 'U.S. Blues']"
1759,1992,03/06/92,"['Feel Like A Stranger', 'Friend Of The Devil', 'Mexicali Blues', ""Maggie's Farm"", 'Stagger Lee', 'Picasso Moon', 'Bird Song', 'New Speedway Boogie', ""Truckin'"", 'Crazy Fingers', 'Corrina', 'Drums', 'Space', 'This Could Be The Last Time', 'Wharf Rat', 'Sugar Magnolia', 'The Weight']"
1760,1992,03/08/92,"['Let The Good Times Roll', 'Touch Of Grey', 'New Minglewood Blues', 'Ramble On Rose', 'Black Throated Wind', 'Loose Lucy', 'Desolation Row', 'Big Railroad Blues', 'The Music Never Stopped', 'Samson And Delilah', 'Long Way To Go Home', 'Foolish Heart', 'Looks Like Rain', 'Wave To The Wind', 'Drums', 'Space', 'All Along The Watchtower', 'So Many Roads', ""Throwin' Stones"", 'Not Fade Away', 'The Mighty Quinn']"
1761,1992,03/09/92,"['Jack Straw', 'West LA Fadeaway', 'Me And My Uncle', 'Big River', 'Row Jimmy', 'Cassidy', 'Deal', 'Victim Or The Crime', 'Iko Iko', 'Corrina', 'Dark Star', 'Drums', 'Space', 'I Need A Miracle', 'Morning Dew', 'Satisfaction']"
1762,1992,03/11/92,"['Cold Rain And Snow', 'Wang Dang Doodle', 'Dire Wolf', 'Queen Jane Approximately', 'Althea', 'Baby Blue', 'So Many Roads', 'Picasso Moon', 'China Cat Sunflower', 'I Know You Rider', ""Playin' In The Band"", 'Terrapin Station', 'Drums', 'Space', 'This Could Be The Last Time', 'Black Peter', 'Around And Around', ""Knockin' On Heaven's Door""]"
1763,1992,03/12/92,"['Greatest Story Ever Told', 'Bertha', ""Walkin' Blues"", 'Stagger Lee', 'Beat It On Down The Line', ""Just Like Tom Thumb's Blues"", 'Tennessee Jed', 'Promised Land', 'Saint Of Circumstance', 'Ship Of Fools', 'Corrina', ""Playin' Reprise"", 'Drums', 'Space', 'The Other One', 'Stella Blue', 'Sugar Magnolia', 'Baby Blue']"
1764,1992,03/13/92,"['Mississippi Half-Step', 'The Same Thing', 'Brown-Eyed Women', 'El Paso', 'Candyman', 'When I Paint My Masterpiece', 'Bird Song', 'Long Way To Go Home', 'Crazy Fingers', 'Man Smart-Woman Smarter', 'Wave To The Wind', 'Drums', 'Space', 'The Wheel', 'Wharf Rat', ""Throwin' Stones"", 'Turn On Your Love Light', 'Box Of Rain']"
1765,1992,03/16/92,"['Let The Good Times Roll', 'Feel Like A Stranger', 'Friend Of The Devil', 'C.C. Rider', 'It Takes A Train To Cry', 'Black Throated Wind', 'Ramble On Rose', 'Let It Grow', 'Corrina', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', 'Drums', 'Space', 'All Along The Watchtower', 'Morning Dew', 'Johnny B. Goode']"
1766,1992,03/17/92,"['Box Of Rain', 'New Minglewood Blues', 'Loser', 'Stuck Inside Of Mobile', 'Tennessee Jed', 'Cassidy', 'Long Way To Go Home', ""Truckin'"", 'Spoonful', ""He's Gone"", 'Drums', 'Space', 'I Need A Miracle', 'So Many Roads', 'Sugar Magnolia', 'The Weight']"
1767,1992,03/18/92,"['Touch Of Grey', 'Wang Dang Doodle', 'Jack-A-Roe', 'Baby Blue', 'Row Jimmy', 'Picasso Moon', 'Deal', 'Eyes Of The World', 'Corrina', ""Playin' Reprise"", ""Uncle John's Band"", 'Drums', 'Space', 'Wave To The Wind', 'Wharf Rat', ""Throwin' Stones"", 'Not Fade Away', 'Brokedown Palace']"
1768,1992,03/20/92,"['Hell In A Bucket', 'Althea', 'The Same Thing', 'Brown-Eyed Women', 'Mexicali Blues', ""Maggie's Farm"", 'Bird Song', 'Promised Land', 'Shakedown Street', 'Man Smart-Woman Smarter', 'Dark Star', 'Drums', 'Space', 'The Other One', 'Standing On The Moon', 'Turn On Your Love Light', 'U.S. Blues']"
1769,1992,03/21/92,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Little Red Rooster', 'Peggy-O', 'Queen Jane Approximately', 'So Many Roads', 'Long Way To Go Home', 'Corrina', 'Terrapin Station', 'Drums', 'Space', 'This Could Be The Last Time', 'Black Peter', 'One More Saturday Night', 'Box Of Rain']"
1770,1992,03/23/92,"['Jack Straw', 'Cold Rain And Snow', ""Walkin' Blues"", 'Loose Lucy', 'When I Paint My Masterpiece', 'West LA Fadeaway', 'Beat It On Down The Line', 'Tennessee Jed', 'The Music Never Stopped', 'Victim Or The Crime', 'Wave To The Wind', 'Crazy Fingers', ""Uncle John's Band"", 'Drums', 'Space', 'The Wheel', 'All Along The Watchtower', 'Morning Dew', 'Gloria']"
1771,1992,03/24/92,"['Touch Of Grey', 'Greatest Story Ever Told', 'New Speedway Boogie', 'Me And My Uncle', 'Big River', 'Long Way To Go Home', 'So Many Roads', 'Corrina', 'China Cat Sunflower', 'I Know You Rider', 'Saint Of Circumstance', 'Foolish Heart', 'Drums', 'Space', 'I Need A Miracle', 'Stella Blue', ""Throwin' Stones"", 'Not Fade Away', 'The Weight']"
1772,1992,05/19/92,"['Cold Rain And Snow', 'Little Red Rooster', 'Althea', 'Queen Jane Approximately', 'Tennessee Jed', 'Let It Grow', 'China Cat Sunflower', 'I Know You Rider', 'Looks Like Rain', 'Long Way To Go Home', 'Terrapin Station', 'Drums', 'Space', 'I Need A Miracle', 'Black Peter', 'Sugar Magnolia', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1773,1992,05/20/92,"['Jack Straw', 'Bertha', ""Walkin' Blues"", 'Brown-Eyed Women', 'Desolation Row', 'Stagger Lee', 'Promised Land', 'Box Of Rain', ""Truckin'"", 'Crazy Fingers', 'Saint Of Circumstance', 'Drums', 'Space', 'The Other One', 'Wharf Rat', 'Around And Around', 'U.S. Blues']"
1774,1992,05/21/92,"['Touch Of Grey', 'Wang Dang Doodle', 'Row Jimmy', 'Me And My Uncle', ""Maggie's Farm"", 'Bird Song', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', ""He's Gone"", 'Drums', 'Space', 'All Along The Watchtower', 'Standing On The Moon', 'Turn On Your Love Light', 'Gloria']"
1775,1992,05/23/92,"['Hell In A Bucket', 'Sugaree', 'New Minglewood Blues', 'Candyman', 'Cassidy', 'Loose Lucy', 'The Music Never Stopped', 'Box Of Rain', 'Man Smart-Woman Smarter', 'Ship Of Fools', ""Playin' In The Band"", ""Uncle John's Band"", 'Drums', 'Space', 'The Wheel', 'Stella Blue', 'One More Saturday Night', ""Knockin' On Heaven's Door""]"
1776,1992,05/24/92,"['Shakedown Street', 'The Same Thing', 'Dire Wolf', 'When I Paint My Masterpiece', 'Loser', 'Baby Blue', 'Foolish Heart', 'Eyes Of The World', 'Samson And Delilah', 'So Many Roads', 'Long Way To Go Home', 'Corrina', 'Drums', 'Space', 'This Could Be The Last Time', 'Morning Dew', 'Johnny B. Goode']"
1777,1992,05/25/92,"['Let The Good Times Roll', 'Feel Like A Stranger', 'West LA Fadeaway', 'Mexicali Blues', 'Big River', ""Just Like Tom Thumb's Blues"", 'Tennessee Jed', 'Picasso Moon', 'Victim Or The Crime', 'Iko Iko', 'Spoonful', 'New Speedway Boogie', 'Drums', 'Space', ""Throwin' Stones"", 'Attics Of My Life', 'Not Fade Away', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1778,1992,05/29/92,"['Mississippi Half-Step', ""Walkin' Blues"", 'Peggy-O', 'Black Throated Wind', 'They Love Each Other', 'Stuck Inside Of Mobile', 'Jack-A-Roe', 'Promised Land', 'China Cat Sunflower', 'I Know You Rider', 'Looks Like Rain', 'Crazy Fingers', ""Playin' In The Band"", 'Drums', 'Space', 'All Along The Watchtower', 'China Doll', 'Sugar Magnolia', 'The Weight']"
1779,1992,05/30/92,"['Jack Straw', 'Sugaree', 'Wang Dang Doodle', 'High Time', ""Maggie's Farm"", 'Cumberland Blues', 'Cassidy', ""Don't Ease Me In"", 'Eyes Of The World', 'Long Way To Go Home', ""Truckin'"", 'Smokestack Lightning', 'Terrapin Station', 'Drums', 'Space', 'Spanish Jam', 'I Need A Miracle', 'Standing On The Moon', 'One More Saturday Night', ""Knockin' On Heaven's Door""]"
1780,1992,05/31/92,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'New Minglewood Blues', 'It Must Have Been The Roses', 'Queen Jane Approximately', 'Bird Song', 'Picasso Moon', 'Scarlet Begonias', 'Fire On The Mountain', 'Man Smart-Woman Smarter', 'So Many Roads', 'Saint Of Circumstance', ""He's Gone"", 'Drums', 'Space', 'Attics Of My Life', 'Spoonful', 'The Other One', 'Morning Dew', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1781,1992,06/06/92,"['Touch Of Grey', 'Greatest Story Ever Told', 'Althea', ""It's All Over Now"", 'Friend Of The Devil', 'When I Paint My Masterpiece', 'Ramble On Rose', 'Let It Grow', 'Iko Iko', 'Estimated Prophet', 'The Same Thing', ""He's Gone"", 'Drums', 'Space', 'The Other One', 'The Wheel', ""Throwin' Stones"", 'One More Saturday Night', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1782,1992,06/08/92,"['Feel Like A Stranger', 'Loser', 'Little Red Rooster', 'So Many Roads', ""Just Like Tom Thumb's Blues"", 'Black Throated Wind', ""Don't Ease Me In"", 'China Cat Sunflower', 'I Know You Rider', 'Crazy Fingers', 'Corrina', 'Drums', 'Space', 'Dark Star', 'This Could Be The Last Time', 'Stella Blue', 'Sugar Magnolia', 'U.S. Blues']"
1783,1992,06/09/92,"['Cold Rain And Snow', 'Wang Dang Doodle', 'Peggy-O', 'Me And My Uncle', 'Big River', 'Stagger Lee', 'Cassidy', 'Deal', 'Victim Or The Crime', 'Ship Of Fools', 'Long Way To Go Home', 'Eyes Of The World', 'Drums', 'Space', 'All Along The Watchtower', 'Black Peter', 'Turn On Your Love Light', 'Brokedown Palace']"
1784,1992,06/11/92,"['Bertha', 'New Minglewood Blues', 'Row Jimmy', 'Queen Jane Approximately', 'Dire Wolf', 'Beat It On Down The Line', 'Loose Lucy', 'The Music Never Stopped', 'Foolish Heart', ""Playin' In The Band"", ""Uncle John's Band"", 'Drums', 'Space', 'I Need A Miracle', 'Wharf Rat', 'Around And Around', 'The Mighty Quinn']"
1785,1992,06/12/92,"['Jack Straw', 'Sugaree', 'Mexicali Blues', ""Maggie's Farm"", 'Brown-Eyed Women', 'Black Throated Wind', 'New Speedway Boogie', 'Promised Land', 'Scarlet Begonias', 'Fire On The Mountain', 'Long Way To Go Home', ""Truckin'"", 'Smokestack Lightning', 'Drums', 'Space', 'This Could Be The Last Time', 'China Doll', 'Sugar Magnolia', 'Attics Of My Life']"
1786,1992,06/14/92,"['Shakedown Street', ""Walkin' Blues"", 'Candyman', 'Desolation Row', 'Jack-A-Roe', 'Picasso Moon', ""Don't Ease Me In"", 'Samson And Delilah', 'Ship Of Fools', 'Long Way To Go Home', 'Corrina', 'Drums', 'Space', 'Spoonful', 'The Other One', 'Morning Dew', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1787,1992,06/15/92,"['Hell In A Bucket', 'Sugaree', 'The Same Thing', 'Tennessee Jed', 'When I Paint My Masterpiece', 'Bird Song', 'Box Of Rain', 'Saint Of Circumstance', 'So Many Roads', 'Terrapin Station', 'Drums', 'Space', 'I Need A Miracle', 'Standing On The Moon', ""Throwin' Stones"", 'Not Fade Away', ""Knockin' On Heaven's Door""]"
1788,1992,06/17/92,"['Touch Of Grey', 'Greatest Story Ever Told', 'West LA Fadeaway', 'Mama Tried', 'Big River', 'Jack-A-Roe', ""It's All Over Now"", 'Deal', 'China Cat Sunflower', 'I Know You Rider', 'Long Way To Go Home', 'Estimated Prophet', 'Drums', 'Space', 'The Wheel', 'Black Peter', ""Good Lovin'"", 'U.S. Blues']"
1789,1992,06/18/92,"['Feel Like A Stranger', 'Peggy-O', 'Little Red Rooster', 'Althea', ""Just Like Tom Thumb's Blues"", 'Let It Grow', 'Man Smart-Woman Smarter', 'Eyes Of The World', 'Looks Like Rain', ""He's Gone"", 'Drums', 'Dark Star Jam', 'All Along The Watchtower', 'Morning Dew', 'Satisfaction']"
1790,1992,06/20/92,"['Cold Rain And Snow', 'Wang Dang Doodle', 'Friend Of The Devil', 'Mexicali Blues', ""Maggie's Farm"", 'Row Jimmy', 'Picasso Moon', 'Tennessee Jed', 'Promised Land', 'Corrina', 'Crazy Fingers', ""Playin' In The Band"", ""Uncle John's Band"", 'Drums', 'Space', 'Casey Jones', ""Throwin' Stones"", 'One More Saturday Night', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1791,1992,06/22/92,"['Jack Straw', 'Loser', ""Walkin' Blues"", 'It Must Have Been The Roses', 'Queen Jane Approximately', 'Ramble On Rose', 'Beat It On Down The Line', 'Deal', 'Scarlet Begonias', 'Fire On The Mountain', 'Victim Or The Crime', 'Dark Star', 'Drums', 'Space', 'Spanish Jam', 'The Other One', 'Stella Blue', ""Goin' Down The Road Feeling Bad"", 'Around And Around', ""Knockin' On Heaven's Door""]"
1792,1992,06/23/92,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'New Minglewood Blues', 'Stagger Lee', 'Black Throated Wind', 'Big Railroad Blues', 'Stuck Inside Of Mobile', 'New Speedway Boogie', ""Truckin'"", 'Spoonful', 'So Many Roads', 'Long Way To Go Home', 'Corrina', 'Drums', 'Space', 'This Could Be The Last Time', 'Standing On The Moon', 'Sugar Magnolia', 'Brokedown Palace']"
1793,1992,06/25/92,"['Bertha', 'Greatest Story Ever Told', 'West LA Fadeaway', 'Me And My Uncle', 'Big River', 'Ramble On Rose', 'When I Paint My Masterpiece', 'Brown-Eyed Women', 'The Music Never Stopped', 'Iko Iko', 'Good Morning Little School Girl', 'Long Way To Go Home', 'Saint Of Circumstance', ""He's Gone"", 'Drums', 'Space', 'The Wheel', 'So Many Roads', 'All Along The Watchtower', 'Turn On Your Love Light', 'Gloria']"
1794,1992,06/26/92,"['Hell In A Bucket', 'Peggy-O', 'The Same Thing', 'Loose Lucy', 'Mexicali Blues', ""Maggie's Farm"", 'Tennessee Jed', 'Picasso Moon', 'Corrina', 'Crazy Fingers', ""Playin' In The Band"", ""Uncle John's Band"", 'Drums', 'Space', 'I Need A Miracle', 'Wharf Rat', ""Throwin' Stones"", 'Not Fade Away', 'The Weight']"
1795,1992,06/28/92,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Wang Dang Doodle', ""Just Like Tom Thumb's Blues"", 'To Lay Me Down', 'El Paso', 'New Speedway Boogie', 'Smokestack Lightning', 'China Cat Sunflower', 'I Know You Rider', 'Estimated Prophet', 'Long Way To Go Home', 'Drums', 'Space', 'This Could Be The Last Time', 'China Doll', 'Around And Around', 'Casey Jones']"
1796,1992,06/29/92,"['Feel Like A Stranger', 'Althea', 'Little Red Rooster', 'So Many Roads', 'Desolation Row', 'Deal', 'Box Of Rain', 'Victim Or The Crime', 'Ship Of Fools', 'Corrina', 'Drums', 'Space', 'The Other One', 'Stella Blue', 'Sugar Magnolia', 'Brokedown Palace']"
1797,1992,07/01/92,"['Touch Of Grey', 'Greatest Story Ever Told', 'Stagger Lee', 'When I Paint My Masterpiece', 'Brown-Eyed Women', 'Picasso Moon', 'Bird Song', 'Promised Land', 'Saint Of Circumstance', 'In The Midnight Hour', 'West LA Fadeaway', ""Truckin'"", 'Spoonful', 'Drums', 'Space', 'I Need A Miracle', 'Wharf Rat', 'Turn On Your Love Light', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1798,1992,12/02/92,"['Feel Like A Stranger', 'They Love Each Other', 'The Same Thing', 'Jack-A-Roe', ""It's All Over Now Baby Blue"", 'So Many Roads', 'Let It Grow', 'China Cat Sunflower', 'I Know You Rider', 'Long Way To Go Home', ""Truckin'"", ""He's Gone"", 'Drums', 'Space', 'I Need A Miracle', 'Wharf Rat', 'Turn On Your Love Light', 'Rain']"
1799,1992,12/03/92,"['Touch Of Grey', 'Little Red Rooster', 'Peggy-O', 'Queen Jane Approximately', 'Ramble On Rose', 'Cassidy', ""Don't Ease Me In"", ""Playin' In The Band"", 'Eyes Of The World', 'Corrina', 'Terrapin Station', 'Drums', 'Space', 'The Other One', 'Morning Dew', 'Gloria']"
1800,1992,12/05/92,"['Let The Good Times Roll', 'Hell In A Bucket', 'Sugaree', 'New Minglewood Blues', 'Tennessee Jed', ""Just Like Tom Thumb's Blues"", 'Candyman', 'The Music Never Stopped', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', 'Drums', 'Space', 'The Wheel', 'All Along The Watchtower', 'Black Peter', 'One More Saturday Night', 'The Weight']"
1801,1992,12/06/92,"['Here Comes Sunshine', 'Greatest Story Ever Told', 'Friend Of The Devil', 'Me And My Uncle', ""Maggie's Farm"", 'Althea', 'When I Paint My Masterpiece', 'Deal', 'Samson And Delilah', 'Crazy Fingers', ""Uncle John's Band"", ""Playin' Reprise"", 'Drums', 'Space', 'This Could Be The Last Time', 'China Doll', ""Throwin' Stones"", 'Not Fade Away', 'Brokedown Palace']"
1802,1992,12/11/92,"['Cold Rain And Snow', 'Wang Dang Doodle', 'Althea', 'When I Paint My Masterpiece', 'Stagger Lee', 'Cassidy', 'Deal', 'Iko Iko', 'Looks Like Rain', 'Eyes Of The World', 'Corrina', 'Drums', 'Space', 'The Wheel', 'Stella Blue', 'Sugar Magnolia', 'U.S. Blues']"
1803,1992,12/12/92,"['Jack Straw', 'Bertha', 'Little Red Rooster', 'Friend Of The Devil', 'Desolation Row', 'Bird Song', 'Picasso Moon', 'Crazy Fingers', 'Man Smart-Woman Smarter', 'Dark Star', 'Drums', 'Space', 'I Need A Miracle', 'Standing On The Moon', 'One More Saturday Night', 'Rain']"
1804,1992,12/13/92,"['Mississippi Half-Step', 'Baby Blue', 'West LA Fadeaway', 'Me And My Uncle', ""Maggie's Farm"", 'Tennessee Jed', 'Promised Land', 'Here Comes Sunshine', 'Long Way To Go Home', 'Victim Or The Crime', 'Terrapin Station', 'Drums', 'Space', 'The Other One', 'Morning Dew', 'The Weight']"
1805,1992,12/16/92,"['Feel Like A Stranger', 'Brown-Eyed Women', 'The Same Thing', 'Loose Lucy', 'Stuck Inside Of Mobile', 'Row Jimmy', 'Let It Grow', 'Shakedown Street', 'Samson And Delilah', 'Ship Of Fools', ""Playin' In The Band"", 'Drums', 'Space', 'Dark Star', 'All Along The Watchtower', 'Stella Blue', ""Good Lovin'"", 'Casey Jones']"
1806,1992,12/17/92,"['Touch Of Grey', ""Walkin' Blues"", 'Loser', 'Queen Jane Approximately', 'So Many Roads', 'The Music Never Stopped', 'Scarlet Begonias', 'Fire On The Mountain', 'Long Way To Go Home', 'Corrina', ""Uncle John's Band"", ""Playin' Reprise"", 'Drums', 'Space', 'This Could Be The Last Time', 'Here Comes Sunshine', ""Throwin' Stones"", 'Not Fade Away', ""Baba O'Riley"", 'Tomorrow Never Knows']"
1807,1993,01/24/93,"['Jack Straw', 'Sugaree', ""Walkin' Blues"", 'Loser', 'Queen Jane Approximately', 'Bird Song', ""Playin' In The Band"", 'Crazy Fingers', 'Samson And Delilah', ""He's Gone"", 'Drums', 'The Last Time', 'Black Peter', 'Sugar Magnolia', ""Knockin' On Heaven's Door""]"
1808,1993,01/25/93,"['Shakedown Street', 'The Same Thing', 'Althea', 'Mama Tried', ""Maggie's Farm"", 'Loose Lucy', 'The Music Never Stopped', 'China Cat Sunflower', 'I Know You Rider', 'Long Way To Go Home', 'Corrina', ""Playin' Reprise"", ""Uncle John's Band"", 'Drums', 'All Along The Watchtower', 'Wharf Rat', 'Around And Around', 'Box Of Rain']"
1809,1993,01/26/93,"['Picasso Moon', 'Row Jimmy', 'Wang Dang Doodle', 'Brown-Eyed Women', 'Desolation Row', 'Ramble On Rose', 'Promised Land', 'Man Smart-Woman Smarter', 'Eyes Of The World', 'Estimated Prophet', 'Terrapin Station', 'Drums', 'The Other One', 'Stella Blue', 'Turn On Your Love Light', 'Gloria']"
1810,1993,02/21/93,"['Bertha', 'Greatest Story Ever Told', 'Lazy River Road', 'Eternity', 'Ramble On Rose', 'Queen Jane Approximately', 'Row Jimmy', 'Promised Land', 'Liberty', 'Corrina', 'Crazy Fingers', 'Estimated Prophet', 'Samson And Delilah', 'Drums', 'The Wheel', 'I Need A Miracle', 'Morning Dew', 'U.S. Blues']"
1811,1993,02/22/93,"['Hell In A Bucket', 'Sugaree', ""Walkin' Blues"", 'Althea', 'When I Paint My Masterpiece', 'So Many Roads', 'Cassidy', ""Don't Ease Me In"", 'Saint Of Circumstance', 'Scarlet Begonias', 'Fire On The Mountain', 'Wave To The Wind', 'Drums', 'The Days Between', ""Throwin' Stones"", 'Not Fade Away', ""Knockin' On Heaven's Door""]"
1812,1993,02/23/93,"['Cold Rain And Snow', 'Wang Dang Doodle', 'Loser', 'Stuck Inside Of Mobile', 'Broken Arrow', 'Long Way To Go Home', 'Johnny B. Goode', 'Iko Iko', 'Corrina', 'Lazy River Road', ""Playin' In The Band"", 'Drums', 'The Other One', 'Stella Blue', 'Turn On Your Love Light', 'Brokedown Palace']"
1813,1993,03/09/93,"['Here Comes Sunshine', 'Wang Dang Doodle', 'Loose Lucy', 'Me And My Uncle', 'Mexicali Blues', 'Broken Arrow', 'Row Jimmy', 'Eternity', 'Liberty', 'China Cat Sunflower', 'I Know You Rider', 'Victim Or The Crime', 'Ship Of Fools', ""Playin' In The Band"", 'Drums', 'The Last Time', 'Black Peter', 'Sugar Magnolia', ""Knockin' On Heaven's Door""]"
1814,1993,03/10/93,"['Feel Like A Stranger', 'Stagger Lee', 'The Same Thing', 'Peggy-O', 'Queen Jane Approximately', 'Ramble On Rose', 'Let It Grow', 'Eyes Of The World', 'Long Way To Go Home', 'Lazy River Road', 'Corrina', 'Drums', 'The Wheel', 'All Along The Watchtower', 'Standing On The Moon', 'Not Fade Away', 'Baby Blue']"
1815,1993,03/11/93,"['Help On The Way', 'Slipknot!', ""Franklin's Tower"", 'Little Red Rooster', 'Althea', 'When I Paint My Masterpiece', 'So Many Roads', 'The Music Never Stopped', 'Iko Iko', 'Wave To The Wind', ""Truckin'"", 'Spoonful', ""He's Gone"", 'Drums', 'The Other One', 'The Days Between', 'Around And Around', 'Liberty']"
1816,1993,03/14/93,"['Cold Rain And Snow', ""Walkin' Blues"", 'Brown-Eyed Women', ""Just Like Tom Thumb's Blues"", 'Lazy River Road', 'Eternity', ""Don't Ease Me In"", 'Touch Of Grey', 'Samson And Delilah', 'Long Way To Go Home', 'Corrina', 'Terrapin Station', 'Drums', 'I Need A Miracle', 'Stella Blue', ""Throwin' Stones"", 'Turn On Your Love Light', 'I Fought The Law']"
1817,1993,03/16/93,"['Jack Straw', 'Row Jimmy', 'New Minglewood Blues', 'So Many Roads', 'Cassidy', 'Tennessee Jed', 'Promised Land', 'Scarlet Begonias', 'Fire On The Mountain', 'Man Smart-Woman Smarter', ""Uncle John's Band"", 'Drums', 'The Last Time', 'Morning Dew', 'Sugar Magnolia', 'U.S. Blues']"
1818,1993,03/17/93,"['Shakedown Street', 'Wang Dang Doodle', 'Lazy River Road', 'Desolation Row', 'Ramble On Rose', 'Eternity', 'Liberty', 'Picasso Moon', 'Crazy Fingers', ""Playin' In The Band"", 'Dark Star', 'Drums', 'The Other One', 'The Days Between', ""Good Lovin'"", 'Lucy In The Sky With Diamonds']"
1819,1993,03/18/93,"['Hell In A Bucket', 'Sugaree', ""Walkin' Blues"", 'Broken Arrow', 'Loose Lucy', 'When I Paint My Masterpiece', 'Friend Of The Devil', 'The Music Never Stopped', 'China Cat Sunflower', 'I Know You Rider', 'Long Way To Go Home', 'Wave To The Wind', 'Estimated Prophet', 'Terrapin Station', 'Drums', 'Corrina', 'Wharf Rat', ""Throwin' Stones"", 'Not Fade Away', 'I Fought The Law']"
